sample_id,conic_index,image_path,mask_path,class_label_path,image_height,image_width,count_total,neutrophil,epithelial,lymphocyte,plasma,eosinophil,connective,input_row_index,num_objects,total_mask_area,foreground_fraction,mean_area,median_area,std_area,mean_eccentricity,mean_solidity,mean_circularity
dpath_58-0016,3794,data/conic_liz/images/dpath_58-0016_image.png,data/conic_liz/masks/dpath_58-0016_mask.png,data/conic_liz/class_labels/dpath_58-0016_class_labels.png,256,256,82,0,30,33,3,2,14,3794,108,9089,0.1386871337890625,84.1574074074074,65.5,58.80588941862457,0.7467369608152228,0.9492562216260636,1.08076822193913
dpath_58-0017,3795,data/conic_liz/images/dpath_58-0017_image.png,data/conic_liz/masks/dpath_58-0017_mask.png,data/conic_liz/class_labels/dpath_58-0017_class_labels.png,256,256,85,0,35,33,5,1,11,3795,108,9106,0.138946533203125,84.31481481481481,68.0,56.01415961002681,0.7098615428099412,0.950591436100534,0.9853870099183217
dpath_58-0018,3796,data/conic_liz/images/dpath_58-0018_image.png,data/conic_liz/masks/dpath_58-0018_mask.png,data/conic_liz/class_labels/dpath_58-0018_class_labels.png,256,256,100,2,21,50,6,3,18,3796,127,8469,0.1292266845703125,66.68503937007874,62.0,39.29110031013546,0.7130378602168909,0.9436950201588885,1.3772128095815572
dpath_58-0019,3797,data/conic_liz/images/dpath_58-0019_image.png,data/conic_liz/masks/dpath_58-0019_mask.png,data/conic_liz/class_labels/dpath_58-0019_class_labels.png,256,256,111,2,33,47,8,3,18,3797,140,10005,0.1526641845703125,71.46428571428571,65.5,37.28508141225344,0.7249732584136662,0.9501098849724071,1.394558786341684
dpath_59-0000,3798,data/conic_liz/images/dpath_59-0000_image.png,data/conic_liz/masks/dpath_59-0000_mask.png,data/conic_liz/class_labels/dpath_59-0000_class_labels.png,256,256,108,9,31,27,5,1,35,3798,144,8618,0.131500244140625,59.84722222222222,53.5,26.962247125596345,0.7465915757894312,0.9394926671924585,0.9932680710882895
dpath_59-0001,3799,data/conic_liz/images/dpath_59-0001_image.png,data/conic_liz/masks/dpath_59-0001_mask.png,data/conic_liz/class_labels/dpath_59-0001_class_labels.png,256,256,123,10,44,31,8,0,30,3799,163,9023,0.1376800537109375,55.355828220858896,48.0,33.9399832945133,0.7350171377700644,0.946097709649189,1.5584440684433656
dpath_59-0002,3800,data/conic_liz/images/dpath_59-0002_image.png,data/conic_liz/masks/dpath_59-0002_mask.png,data/conic_liz/class_labels/dpath_59-0002_class_labels.png,256,256,82,2,24,14,8,0,34,3800,102,5972,0.09112548828125,58.549019607843135,50.0,31.623591172519834,0.7710858564684965,0.9367730796350753,0.9784882147778918
dpath_59-0003,3801,data/conic_liz/images/dpath_59-0003_image.png,data/conic_liz/masks/dpath_59-0003_mask.png,data/conic_liz/class_labels/dpath_59-0003_class_labels.png,256,256,51,2,4,15,2,0,28,3801,68,4668,0.07122802734375,68.6470588235294,60.0,34.983931061645315,0.7640303958030911,0.9448876184934915,0.9488420956335588
dpath_59-0004,3802,data/conic_liz/images/dpath_59-0004_image.png,data/conic_liz/masks/dpath_59-0004_mask.png,data/conic_liz/class_labels/dpath_59-0004_class_labels.png,256,256,123,11,101,11,0,0,0,3802,145,16144,0.246337890625,111.33793103448276,96.0,63.57859330587508,0.8369976294270849,0.9359226173939266,0.8313664578046298
dpath_59-0005,3803,data/conic_liz/images/dpath_59-0005_image.png,data/conic_liz/masks/dpath_59-0005_mask.png,data/conic_liz/class_labels/dpath_59-0005_class_labels.png,256,256,115,11,53,12,2,0,37,3803,152,10969,0.1673736572265625,72.16447368421052,66.0,44.74466214547234,0.7968866217735368,0.9423909663234579,0.9817401252511431
dpath_59-0006,3804,data/conic_liz/images/dpath_59-0006_image.png,data/conic_liz/masks/dpath_59-0006_mask.png,data/conic_liz/class_labels/dpath_59-0006_class_labels.png,256,256,124,1,112,9,0,0,2,3804,173,14576,0.222412109375,84.25433526011561,67.0,57.62509936287522,0.7668945827100416,0.9412618911219729,0.9361179703870428
dpath_59-0007,3805,data/conic_liz/images/dpath_59-0007_image.png,data/conic_liz/masks/dpath_59-0007_mask.png,data/conic_liz/class_labels/dpath_59-0007_class_labels.png,256,256,62,3,15,11,2,0,31,3805,90,5967,0.0910491943359375,66.3,62.0,31.18206393283022,0.7817883194947602,0.9460219108863844,1.1182016827662766
dpath_59-0008,3806,data/conic_liz/images/dpath_59-0008_image.png,data/conic_liz/masks/dpath_59-0008_mask.png,data/conic_liz/class_labels/dpath_59-0008_class_labels.png,256,256,83,16,2,24,6,0,35,3806,106,7088,0.108154296875,66.86792452830188,59.0,42.63205355166509,0.7242907210455893,0.9479375358887732,0.994048400178304
dpath_59-0009,3807,data/conic_liz/images/dpath_59-0009_image.png,data/conic_liz/masks/dpath_59-0009_mask.png,data/conic_liz/class_labels/dpath_59-0009_class_labels.png,256,256,90,19,10,25,7,0,29,3807,112,8538,0.130279541015625,76.23214285714286,66.0,47.071370989559405,0.6954057843968059,0.948617190728199,1.1189741582737411
dpath_59-0010,3808,data/conic_liz/images/dpath_59-0010_image.png,data/conic_liz/masks/dpath_59-0010_mask.png,data/conic_liz/class_labels/dpath_59-0010_class_labels.png,256,256,105,18,28,21,9,0,29,3808,135,10965,0.1673126220703125,81.22222222222223,73.0,51.023693358582115,0.7398967348730137,0.9513242137068417,1.0341449471458821
dpath_59-0011,3809,data/conic_liz/images/dpath_59-0011_image.png,data/conic_liz/masks/dpath_59-0011_mask.png,data/conic_liz/class_labels/dpath_59-0011_class_labels.png,256,256,104,8,26,24,26,0,20,3809,140,9386,0.143218994140625,67.04285714285714,61.0,35.77766091303571,0.6996866015902264,0.9538540591824418,1.0711771595861599
dpath_59-0012,3810,data/conic_liz/images/dpath_59-0012_image.png,data/conic_liz/masks/dpath_59-0012_mask.png,data/conic_liz/class_labels/dpath_59-0012_class_labels.png,256,256,88,16,0,29,6,0,37,3810,111,7025,0.1071929931640625,63.288288288288285,56.0,40.659071965627525,0.7149215733007351,0.9502689932531542,1.0173219488630503
dpath_59-0013,3811,data/conic_liz/images/dpath_59-0013_image.png,data/conic_liz/masks/dpath_59-0013_mask.png,data/conic_liz/class_labels/dpath_59-0013_class_labels.png,256,256,84,16,10,26,6,0,26,3811,114,8050,0.122833251953125,70.6140350877193,62.5,44.451729935339785,0.7247643970287106,0.9462592487953517,1.047049486374133
dpath_59-0014,3812,data/conic_liz/images/dpath_59-0014_image.png,data/conic_liz/masks/dpath_59-0014_mask.png,data/conic_liz/class_labels/dpath_59-0014_class_labels.png,256,256,97,18,8,25,14,0,32,3812,125,9186,0.140167236328125,73.488,65.0,40.39675551328349,0.7153153284699987,0.9515561012404922,1.036428313753672
dpath_59-0015,3813,data/conic_liz/images/dpath_59-0015_image.png,data/conic_liz/masks/dpath_59-0015_mask.png,data/conic_liz/class_labels/dpath_59-0015_class_labels.png,256,256,107,9,28,22,28,0,20,3813,135,9242,0.141021728515625,68.45925925925926,61.0,35.53501412805309,0.6899310580708768,0.9545989311369952,1.1719229485333917
dpath_59-0016,3814,data/conic_liz/images/dpath_59-0016_image.png,data/conic_liz/masks/dpath_59-0016_mask.png,data/conic_liz/class_labels/dpath_59-0016_class_labels.png,256,256,97,0,83,10,0,0,4,3814,116,10744,0.1639404296875,92.62068965517241,83.5,41.86382999193148,0.7868784909228732,0.9381335466282297,0.9034390312357681
dpath_59-0017,3815,data/conic_liz/images/dpath_59-0017_image.png,data/conic_liz/masks/dpath_59-0017_mask.png,data/conic_liz/class_labels/dpath_59-0017_class_labels.png,256,256,52,0,0,17,0,0,35,3815,66,4194,0.063995361328125,63.54545454545455,56.5,37.6189756349597,0.8065420645512621,0.9340725268162529,0.9376195283458317
dpath_59-0018,3816,data/conic_liz/images/dpath_59-0018_image.png,data/conic_liz/masks/dpath_59-0018_mask.png,data/conic_liz/class_labels/dpath_59-0018_class_labels.png,256,256,110,2,40,35,11,1,21,3816,135,8927,0.1362152099609375,66.12592592592593,56.0,35.664367450217625,0.6938908892114388,0.9502341750291673,1.1027634562050852
dpath_59-0019,3817,data/conic_liz/images/dpath_59-0019_image.png,data/conic_liz/masks/dpath_59-0019_mask.png,data/conic_liz/class_labels/dpath_59-0019_class_labels.png,256,256,119,4,44,39,10,1,21,3817,147,9739,0.1486053466796875,66.25170068027211,59.0,35.53016224393685,0.6855828298008823,0.9500533946126016,1.168378236178667
dpath_6-0000,3818,data/conic_liz/images/dpath_6-0000_image.png,data/conic_liz/masks/dpath_6-0000_mask.png,data/conic_liz/class_labels/dpath_6-0000_class_labels.png,256,256,110,0,51,30,7,1,21,3818,139,10156,0.15496826171875,73.06474820143885,67.0,31.552447745770014,0.7513158134202285,0.947112469745175,0.9611532044829371
dpath_6-0001,3819,data/conic_liz/images/dpath_6-0001_image.png,data/conic_liz/masks/dpath_6-0001_mask.png,data/conic_liz/class_labels/dpath_6-0001_class_labels.png,256,256,38,0,28,2,0,0,8,3819,57,4152,0.0633544921875,72.84210526315789,72.0,30.205605076276942,0.8552977476454151,0.9453896580572827,1.5512278653212992
dpath_6-0002,3820,data/conic_liz/images/dpath_6-0002_image.png,data/conic_liz/masks/dpath_6-0002_mask.png,data/conic_liz/class_labels/dpath_6-0002_class_labels.png,256,256,126,0,45,33,26,1,21,3820,144,9633,0.1469879150390625,66.89583333333333,61.0,29.409163053847312,0.7131928621102946,0.9465637292104483,1.262706265811087
dpath_6-0003,3821,data/conic_liz/images/dpath_6-0003_image.png,data/conic_liz/masks/dpath_6-0003_mask.png,data/conic_liz/class_labels/dpath_6-0003_class_labels.png,256,256,75,0,31,17,4,0,23,3821,95,6402,0.097686767578125,67.38947368421053,60.0,38.00008164446689,0.8369937927194976,0.9403539564971668,0.9012291903216768
dpath_6-0004,3822,data/conic_liz/images/dpath_6-0004_image.png,data/conic_liz/masks/dpath_6-0004_mask.png,data/conic_liz/class_labels/dpath_6-0004_class_labels.png,256,256,130,0,37,47,18,0,28,3822,167,10963,0.1672821044921875,65.64670658682634,59.0,28.304816002120713,0.708853091984166,0.9479987548142191,1.134793115372116
dpath_6-0005,3823,data/conic_liz/images/dpath_6-0005_image.png,data/conic_liz/masks/dpath_6-0005_mask.png,data/conic_liz/class_labels/dpath_6-0005_class_labels.png,256,256,94,0,31,30,12,1,20,3823,122,7715,0.1177215576171875,63.23770491803279,57.0,29.958455736944035,0.7362229148464076,0.9447941859610686,1.3248223019898735
dpath_6-0006,3824,data/conic_liz/images/dpath_6-0006_image.png,data/conic_liz/masks/dpath_6-0006_mask.png,data/conic_liz/class_labels/dpath_6-0006_class_labels.png,256,256,109,0,33,38,14,0,24,3824,143,8418,0.128448486328125,58.86713286713287,53.0,27.64516365655539,0.7302927359397106,0.944436272688609,0.9943953513755074
dpath_6-0007,3825,data/conic_liz/images/dpath_6-0007_image.png,data/conic_liz/masks/dpath_6-0007_mask.png,data/conic_liz/class_labels/dpath_6-0007_class_labels.png,256,256,74,0,36,14,1,0,23,3825,110,7304,0.1114501953125,66.4,61.5,35.419357830018726,0.8165432469714556,0.9423792300611984,1.0320366953341666
dpath_6-0008,3826,data/conic_liz/images/dpath_6-0008_image.png,data/conic_liz/masks/dpath_6-0008_mask.png,data/conic_liz/class_labels/dpath_6-0008_class_labels.png,256,256,84,0,35,20,14,0,15,3826,110,8253,0.1259307861328125,75.02727272727273,66.5,34.01482540168975,0.7587964654040473,0.942073634564099,0.94737341208148
dpath_6-0009,3827,data/conic_liz/images/dpath_6-0009_image.png,data/conic_liz/masks/dpath_6-0009_mask.png,data/conic_liz/class_labels/dpath_6-0009_class_labels.png,256,256,118,0,42,43,7,0,26,3827,154,9453,0.1442413330078125,61.383116883116884,55.5,26.714264405979293,0.7637196347693829,0.9467260700361788,1.2385192179636952
dpath_6-0010,3828,data/conic_liz/images/dpath_6-0010_image.png,data/conic_liz/masks/dpath_6-0010_mask.png,data/conic_liz/class_labels/dpath_6-0010_class_labels.png,256,256,106,0,62,18,5,0,21,3828,149,9332,0.14239501953125,62.630872483221474,63.0,26.694229070750964,0.7875818508410787,0.9422637295603182,1.354257930375555
dpath_6-0011,3829,data/conic_liz/images/dpath_6-0011_image.png,data/conic_liz/masks/dpath_6-0011_mask.png,data/conic_liz/class_labels/dpath_6-0011_class_labels.png,256,256,114,0,26,49,7,2,30,3829,146,8840,0.1348876953125,60.54794520547945,56.0,27.93291429939367,0.7826168626573997,0.9407638482023386,1.0495386525439845
dpath_6-0012,3830,data/conic_liz/images/dpath_6-0012_image.png,data/conic_liz/masks/dpath_6-0012_mask.png,data/conic_liz/class_labels/dpath_6-0012_class_labels.png,256,256,70,0,38,10,5,0,17,3830,97,7395,0.1128387451171875,76.23711340206185,68.0,37.24473897556907,0.8259674480919128,0.9345811685346366,0.884719069356021
dpath_6-0013,3831,data/conic_liz/images/dpath_6-0013_image.png,data/conic_liz/masks/dpath_6-0013_mask.png,data/conic_liz/class_labels/dpath_6-0013_class_labels.png,256,256,119,0,34,51,7,1,26,3831,148,8802,0.134307861328125,59.472972972972975,56.0,22.637700540382326,0.7567639265900447,0.9468442178532878,1.5102173217374313
dpath_6-0014,3832,data/conic_liz/images/dpath_6-0014_image.png,data/conic_liz/masks/dpath_6-0014_mask.png,data/conic_liz/class_labels/dpath_6-0014_class_labels.png,256,256,137,0,42,52,8,0,35,3832,172,10553,0.1610260009765625,61.354651162790695,57.5,23.766960440898682,0.7572572496144819,0.945672971015112,1.251008135985544
dpath_6-0015,3833,data/conic_liz/images/dpath_6-0015_image.png,data/conic_liz/masks/dpath_6-0015_mask.png,data/conic_liz/class_labels/dpath_6-0015_class_labels.png,256,256,121,0,40,43,6,1,31,3833,143,9059,0.1382293701171875,63.34965034965035,60.0,25.569118923715134,0.8167199796986518,0.9328381144522747,1.084483109788154
dpath_6-0016,3834,data/conic_liz/images/dpath_6-0016_image.png,data/conic_liz/masks/dpath_6-0016_mask.png,data/conic_liz/class_labels/dpath_6-0016_class_labels.png,256,256,82,0,30,22,4,0,26,3834,100,6701,0.1022491455078125,67.01,59.5,36.074782050623675,0.8144959820624281,0.9386964127690068,0.9498494653971129
dpath_6-0017,3835,data/conic_liz/images/dpath_6-0017_image.png,data/conic_liz/masks/dpath_6-0017_mask.png,data/conic_liz/class_labels/dpath_6-0017_class_labels.png,256,256,95,0,31,32,3,0,29,3835,137,8279,0.1263275146484375,60.43065693430657,53.0,32.68647695119261,0.7942707873939976,0.9469261918040226,1.3558007093980151
dpath_6-0018,3836,data/conic_liz/images/dpath_6-0018_image.png,data/conic_liz/masks/dpath_6-0018_mask.png,data/conic_liz/class_labels/dpath_6-0018_class_labels.png,256,256,130,0,29,53,8,2,38,3836,163,9732,0.14849853515625,59.70552147239264,55.0,27.20788691937757,0.7885566376171602,0.9417819252459697,1.0373335318144083
dpath_6-0019,3837,data/conic_liz/images/dpath_6-0019_image.png,data/conic_liz/masks/dpath_6-0019_mask.png,data/conic_liz/class_labels/dpath_6-0019_class_labels.png,256,256,121,0,46,39,6,1,29,3837,146,9318,0.142181396484375,63.821917808219176,60.5,25.594756775640658,0.8181154123849439,0.9349555272884874,0.997540491013742
dpath_60-0000,3838,data/conic_liz/images/dpath_60-0000_image.png,data/conic_liz/masks/dpath_60-0000_mask.png,data/conic_liz/class_labels/dpath_60-0000_class_labels.png,256,256,84,0,45,25,10,0,4,3838,109,8095,0.1235198974609375,74.26605504587155,65.0,36.84424001186638,0.7186654371178717,0.9544974294228645,1.0665125916295697
dpath_60-0001,3839,data/conic_liz/images/dpath_60-0001_image.png,data/conic_liz/masks/dpath_60-0001_mask.png,data/conic_liz/class_labels/dpath_60-0001_class_labels.png,256,256,75,0,38,15,11,0,11,3839,86,6973,0.1063995361328125,81.0813953488372,73.5,43.8520809392686,0.7733542238423069,0.9425174867699527,1.0052423104216803
dpath_60-0002,3840,data/conic_liz/images/dpath_60-0002_image.png,data/conic_liz/masks/dpath_60-0002_mask.png,data/conic_liz/class_labels/dpath_60-0002_class_labels.png,256,256,19,0,0,11,2,0,6,3840,31,2138,0.032623291015625,68.96774193548387,63.0,26.665773484868314,0.7309754810352278,0.9495670295334963,0.985250426756737
dpath_60-0003,3841,data/conic_liz/images/dpath_60-0003_image.png,data/conic_liz/masks/dpath_60-0003_mask.png,data/conic_liz/class_labels/dpath_60-0003_class_labels.png,256,256,70,0,28,11,3,0,28,3841,82,6842,0.104400634765625,83.4390243902439,77.0,34.04089991966823,0.7666341324436549,0.946111665501354,0.9323201783707298
dpath_60-0004,3842,data/conic_liz/images/dpath_60-0004_image.png,data/conic_liz/masks/dpath_60-0004_mask.png,data/conic_liz/class_labels/dpath_60-0004_class_labels.png,256,256,59,1,29,7,5,0,17,3842,69,5191,0.0792083740234375,75.23188405797102,71.0,29.382605979243653,0.7503307106120553,0.9501488566302958,1.5413904954298163
dpath_60-0005,3843,data/conic_liz/images/dpath_60-0005_image.png,data/conic_liz/masks/dpath_60-0005_mask.png,data/conic_liz/class_labels/dpath_60-0005_class_labels.png,256,256,104,0,42,27,19,0,16,3843,129,9449,0.1441802978515625,73.24806201550388,70.0,33.948668731591184,0.7262012235443918,0.9454923888628994,1.3691363543553319
dpath_60-0006,3844,data/conic_liz/images/dpath_60-0006_image.png,data/conic_liz/masks/dpath_60-0006_mask.png,data/conic_liz/class_labels/dpath_60-0006_class_labels.png,256,256,64,0,20,21,13,4,6,3844,81,7278,0.111053466796875,89.85185185185185,76.0,43.80656445286753,0.7232432396702072,0.9506364186502967,0.9560676511285893
dpath_60-0007,3845,data/conic_liz/images/dpath_60-0007_image.png,data/conic_liz/masks/dpath_60-0007_mask.png,data/conic_liz/class_labels/dpath_60-0007_class_labels.png,256,256,17,0,9,4,3,0,1,3845,27,2522,0.038482666015625,93.4074074074074,80.0,65.61010494623707,0.71313879501079,0.95184567143648,2.3277649816756614
dpath_60-0008,3846,data/conic_liz/images/dpath_60-0008_image.png,data/conic_liz/masks/dpath_60-0008_mask.png,data/conic_liz/class_labels/dpath_60-0008_class_labels.png,256,256,27,0,0,8,0,0,19,3846,31,2634,0.040191650390625,84.96774193548387,85.0,31.098681510239917,0.7861106862395444,0.9528428053013207,0.9588420853246998
dpath_60-0009,3847,data/conic_liz/images/dpath_60-0009_image.png,data/conic_liz/masks/dpath_60-0009_mask.png,data/conic_liz/class_labels/dpath_60-0009_class_labels.png,256,256,26,0,3,4,2,0,17,3847,32,2949,0.0449981689453125,92.15625,92.0,25.690598201238913,0.8019238639359472,0.9494320718007571,0.9010093655537532
dpath_60-0010,3848,data/conic_liz/images/dpath_60-0010_image.png,data/conic_liz/masks/dpath_60-0010_mask.png,data/conic_liz/class_labels/dpath_60-0010_class_labels.png,256,256,110,0,48,25,21,1,15,3848,133,11378,0.173614501953125,85.54887218045113,77.0,42.60033996218148,0.7539012862870794,0.9367558647522055,0.9620329656680846
dpath_60-0011,3849,data/conic_liz/images/dpath_60-0011_image.png,data/conic_liz/masks/dpath_60-0011_mask.png,data/conic_liz/class_labels/dpath_60-0011_class_labels.png,256,256,83,0,47,19,3,5,9,3849,107,9717,0.1482696533203125,90.81308411214954,85.0,41.27480977865257,0.7072313843721508,0.9505195788979945,0.9611584430183097
dpath_60-0012,3850,data/conic_liz/images/dpath_60-0012_image.png,data/conic_liz/masks/dpath_60-0012_mask.png,data/conic_liz/class_labels/dpath_60-0012_class_labels.png,256,256,40,0,11,14,8,0,7,3850,54,4600,0.0701904296875,85.18518518518519,83.5,44.28362880931577,0.6996903890994318,0.9448638330963092,2.5838862362103017
dpath_60-0013,3851,data/conic_liz/images/dpath_60-0013_image.png,data/conic_liz/masks/dpath_60-0013_mask.png,data/conic_liz/class_labels/dpath_60-0013_class_labels.png,256,256,29,0,0,14,3,0,12,3851,34,2370,0.036163330078125,69.70588235294117,65.5,26.099954261583438,0.6854728687984762,0.9544402303773251,1.0235199630146523
dpath_60-0014,3852,data/conic_liz/images/dpath_60-0014_image.png,data/conic_liz/masks/dpath_60-0014_mask.png,data/conic_liz/class_labels/dpath_60-0014_class_labels.png,256,256,36,0,0,12,1,1,22,3852,52,3646,0.055633544921875,70.11538461538461,74.0,30.026048848748907,0.7544201601095263,0.9529111452422467,1.012876498174356
dpath_60-0015,3853,data/conic_liz/images/dpath_60-0015_image.png,data/conic_liz/masks/dpath_60-0015_mask.png,data/conic_liz/class_labels/dpath_60-0015_class_labels.png,256,256,114,0,33,21,52,1,7,3853,144,10621,0.1620635986328125,73.75694444444444,71.0,27.915111033218434,0.6689039286030367,0.9506570777518524,1.0535384267244017
dpath_60-0016,3854,data/conic_liz/images/dpath_60-0016_image.png,data/conic_liz/masks/dpath_60-0016_mask.png,data/conic_liz/class_labels/dpath_60-0016_class_labels.png,256,256,88,0,46,10,17,0,15,3854,112,9535,0.1454925537109375,85.13392857142857,75.0,46.16130405122004,0.7387164061368094,0.9505064969674739,1.1647354987711764
dpath_60-0017,3855,data/conic_liz/images/dpath_60-0017_image.png,data/conic_liz/masks/dpath_60-0017_mask.png,data/conic_liz/class_labels/dpath_60-0017_class_labels.png,256,256,52,0,0,14,16,1,21,3855,68,5175,0.0789642333984375,76.1029411764706,74.5,25.669929596068783,0.7071241645056852,0.9539928712661163,1.5292219080493117
dpath_60-0018,3856,data/conic_liz/images/dpath_60-0018_image.png,data/conic_liz/masks/dpath_60-0018_mask.png,data/conic_liz/class_labels/dpath_60-0018_class_labels.png,256,256,28,0,0,8,3,0,17,3856,39,2674,0.040802001953125,68.56410256410257,71.0,29.679307193340282,0.764582660606384,0.9424726626668848,1.093728184698074
dpath_60-0019,3857,data/conic_liz/images/dpath_60-0019_image.png,data/conic_liz/masks/dpath_60-0019_mask.png,data/conic_liz/class_labels/dpath_60-0019_class_labels.png,256,256,47,0,0,14,4,0,29,3857,68,4664,0.0711669921875,68.58823529411765,67.0,31.29801501604593,0.7510331878384495,0.9495267285944197,1.232451161030985
dpath_60-0020,3858,data/conic_liz/images/dpath_60-0020_image.png,data/conic_liz/masks/dpath_60-0020_mask.png,data/conic_liz/class_labels/dpath_60-0020_class_labels.png,256,256,122,0,55,17,41,1,8,3858,159,10669,0.1627960205078125,67.1006289308176,63.0,27.583194904033142,0.696001951967652,0.9482386887453984,1.0447778413865554
dpath_60-0021,3859,data/conic_liz/images/dpath_60-0021_image.png,data/conic_liz/masks/dpath_60-0021_mask.png,data/conic_liz/class_labels/dpath_60-0021_class_labels.png,256,256,85,0,48,6,16,1,14,3859,102,9668,0.14752197265625,94.7843137254902,84.5,47.44793378649337,0.7722914974240652,0.9430106798528617,1.4999025122968646
dpath_60-0022,3860,data/conic_liz/images/dpath_60-0022_image.png,data/conic_liz/masks/dpath_60-0022_mask.png,data/conic_liz/class_labels/dpath_60-0022_class_labels.png,256,256,49,0,1,9,14,1,24,3860,66,5036,0.07684326171875,76.3030303030303,74.5,27.14716888915033,0.7389921126954355,0.9518632196784221,1.5293214730242486
dpath_60-0023,3861,data/conic_liz/images/dpath_60-0023_image.png,data/conic_liz/masks/dpath_60-0023_mask.png,data/conic_liz/class_labels/dpath_60-0023_class_labels.png,256,256,36,0,0,10,6,0,20,3861,44,3113,0.0475006103515625,70.75,71.0,30.564481019641082,0.7592845520719301,0.9416506468206932,0.9473153008572218
dpath_60-0024,3862,data/conic_liz/images/dpath_60-0024_image.png,data/conic_liz/masks/dpath_60-0024_mask.png,data/conic_liz/class_labels/dpath_60-0024_class_labels.png,256,256,51,0,0,13,7,0,31,3862,67,4799,0.0732269287109375,71.6268656716418,69.0,27.266969696771266,0.7177397032290778,0.9501719331210028,0.9831547544100628
dpath_60-0025,3863,data/conic_liz/images/dpath_60-0025_image.png,data/conic_liz/masks/dpath_60-0025_mask.png,data/conic_liz/class_labels/dpath_60-0025_class_labels.png,256,256,78,0,31,16,12,0,19,3863,104,7755,0.1183319091796875,74.5673076923077,69.5,33.55814827770451,0.7292167679040589,0.952366368205425,1.1015966905596595
dpath_60-0026,3864,data/conic_liz/images/dpath_60-0026_image.png,data/conic_liz/masks/dpath_60-0026_mask.png,data/conic_liz/class_labels/dpath_60-0026_class_labels.png,256,256,46,0,21,7,4,0,14,3864,64,5088,0.07763671875,79.5,79.5,34.265963433121215,0.7468248113856659,0.9473632630685414,1.1604812073099218
dpath_60-0027,3865,data/conic_liz/images/dpath_60-0027_image.png,data/conic_liz/masks/dpath_60-0027_mask.png,data/conic_liz/class_labels/dpath_60-0027_class_labels.png,256,256,32,0,0,11,2,0,19,3865,43,3028,0.04620361328125,70.4186046511628,74.0,26.70966427147414,0.7372226361324926,0.9600234968404123,1.013008823368543
dpath_60-0028,3866,data/conic_liz/images/dpath_60-0028_image.png,data/conic_liz/masks/dpath_60-0028_mask.png,data/conic_liz/class_labels/dpath_60-0028_class_labels.png,256,256,51,0,0,16,5,0,30,3866,64,5083,0.0775604248046875,79.421875,79.5,29.396430846012155,0.7242403375526599,0.9513970030517772,0.9747737677576385
dpath_60-0029,3867,data/conic_liz/images/dpath_60-0029_image.png,data/conic_liz/masks/dpath_60-0029_mask.png,data/conic_liz/class_labels/dpath_60-0029_class_labels.png,256,256,56,0,0,17,8,0,31,3867,67,5191,0.0792083740234375,77.4776119402985,77.0,28.20837083813858,0.7548345661281386,0.9514983936748039,0.9768107000133823
dpath_61-0000,3868,data/conic_liz/images/dpath_61-0000_image.png,data/conic_liz/masks/dpath_61-0000_mask.png,data/conic_liz/class_labels/dpath_61-0000_class_labels.png,256,256,105,0,68,17,3,1,16,3868,133,11935,0.1821136474609375,89.73684210526316,83.0,55.158404118637435,0.7079360516142692,0.9511117417837278,1.2639042261712536
dpath_61-0001,3869,data/conic_liz/images/dpath_61-0001_image.png,data/conic_liz/masks/dpath_61-0001_mask.png,data/conic_liz/class_labels/dpath_61-0001_class_labels.png,256,256,119,0,91,20,0,1,7,3869,147,12879,0.1965179443359375,87.61224489795919,82.0,47.924181756199545,0.7182917350796454,0.948499392654926,1.31393371703194
dpath_61-0002,3870,data/conic_liz/images/dpath_61-0002_image.png,data/conic_liz/masks/dpath_61-0002_mask.png,data/conic_liz/class_labels/dpath_61-0002_class_labels.png,256,256,103,0,74,8,0,0,21,3870,131,13068,0.19940185546875,99.7557251908397,96.0,55.75985745913821,0.7644592608731685,0.9431142742116548,0.9386915806632407
dpath_61-0003,3871,data/conic_liz/images/dpath_61-0003_image.png,data/conic_liz/masks/dpath_61-0003_mask.png,data/conic_liz/class_labels/dpath_61-0003_class_labels.png,256,256,101,0,65,15,1,0,20,3871,131,12135,0.1851654052734375,92.63358778625954,87.0,49.04962530019594,0.7658134848937196,0.945677444372902,1.26303134926336
dpath_62-0012,3904,data/conic_liz/images/dpath_62-0012_image.png,data/conic_liz/masks/dpath_62-0012_mask.png,data/conic_liz/class_labels/dpath_62-0012_class_labels.png,256,256,91,0,68,14,1,1,7,3904,120,11487,0.1752777099609375,95.725,78.5,60.501372229616955,0.7906433317948024,0.9362026363076631,1.0271250244901986
dpath_62-0013,3905,data/conic_liz/images/dpath_62-0013_image.png,data/conic_liz/masks/dpath_62-0013_mask.png,data/conic_liz/class_labels/dpath_62-0013_class_labels.png,256,256,69,4,35,25,1,1,3,3905,91,8250,0.125885009765625,90.65934065934066,80.0,49.712850126472716,0.6950416333787203,0.950332717050531,0.9833401925873454
dpath_62-0014,3906,data/conic_liz/images/dpath_62-0014_image.png,data/conic_liz/masks/dpath_62-0014_mask.png,data/conic_liz/class_labels/dpath_62-0014_class_labels.png,256,256,56,0,53,1,2,0,0,3906,74,8241,0.1257476806640625,111.36486486486487,109.5,42.68792294692117,0.7231822739346864,0.9497067727604839,0.9414827360251481
