sample_id,conic_index,image_path,mask_path,class_label_path,image_height,image_width,count_total,neutrophil,epithelial,lymphocyte,plasma,eosinophil,connective,input_row_index,num_objects,total_mask_area,foreground_fraction,mean_area,median_area,std_area,mean_eccentricity,mean_solidity,mean_circularity,embedding_input_row_index,embedding_id,resolved_image_path,embedding_path,embedding_format,embedding_row_offset,embedding_dim,total_nuclei,fraction_neutrophil,fraction_epithelial,fraction_lymphocyte,fraction_plasma,fraction_eosinophil,fraction_connective,dominant_class,dominant_fraction,richness_label
dpath_58-0001,3779,data/conic_liz/images/dpath_58-0001_image.png,data/conic_liz/masks/dpath_58-0001_mask.png,data/conic_liz/class_labels/dpath_58-0001_class_labels.png,256,256,107,1,60,31,1,0,14,3779,137,13724,0.20941162109375,100.17518248175182,76.0,74.03756176410727,0.8314219464085573,0.9375652218668308,1.0298053900275177,3779,dpath_58-0001,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0001_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,3,1536,107,0.009345794392523364,0.5607476635514018,0.2897196261682243,0.009345794392523364,0.0,0.1308411214953271,epithelial,0.5607476635514018,mixed
dpath_58-0002,3780,data/conic_liz/images/dpath_58-0002_image.png,data/conic_liz/masks/dpath_58-0002_mask.png,data/conic_liz/class_labels/dpath_58-0002_class_labels.png,256,256,94,6,37,29,1,2,19,3780,113,13124,0.20025634765625,116.141592920354,79.0,92.74094352718308,0.7756909150696639,0.9414679292818,0.9786401722375256,3780,dpath_58-0002,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0002_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,4,1536,94,0.06382978723404255,0.39361702127659576,0.30851063829787234,0.010638297872340425,0.02127659574468085,0.20212765957446807,epithelial,0.39361702127659576,mixed
dpath_58-0003,3781,data/conic_liz/images/dpath_58-0003_image.png,data/conic_liz/masks/dpath_58-0003_mask.png,data/conic_liz/class_labels/dpath_58-0003_class_labels.png,256,256,89,3,25,36,4,2,19,3781,113,8599,0.1312103271484375,76.09734513274336,60.0,47.1437201219206,0.7330072544208437,0.9508007855423172,1.162749336130659,3781,dpath_58-0003,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0003_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,5,1536,89,0.033707865168539325,0.2808988764044944,0.4044943820224719,0.0449438202247191,0.02247191011235955,0.21348314606741572,lymphocyte,0.4044943820224719,mixed
dpath_58-0004,3782,data/conic_liz/images/dpath_58-0004_image.png,data/conic_liz/masks/dpath_58-0004_mask.png,data/conic_liz/class_labels/dpath_58-0004_class_labels.png,256,256,108,0,80,15,2,0,11,3782,129,16109,0.2458038330078125,124.87596899224806,122.0,73.78042089729486,0.8149693848988071,0.9344408543063012,1.1288591531361791,3782,dpath_58-0004,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0004_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,6,1536,108,0.0,0.7407407407407407,0.1388888888888889,0.018518518518518517,0.0,0.10185185185185185,epithelial,0.7407407407407407,epithelial-rich
dpath_58-0005,3783,data/conic_liz/images/dpath_58-0005_image.png,data/conic_liz/masks/dpath_58-0005_mask.png,data/conic_liz/class_labels/dpath_58-0005_class_labels.png,256,256,102,1,64,14,6,0,17,3783,131,16632,0.2537841796875,126.9618320610687,105.0,82.39713963205467,0.8086094059953912,0.9396191136545984,1.1398518919345189,3783,dpath_58-0005,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0005_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,7,1536,102,0.00980392156862745,0.6274509803921569,0.13725490196078433,0.058823529411764705,0.0,0.16666666666666666,epithelial,0.6274509803921569,epithelial-rich
dpath_58-0006,3784,data/conic_liz/images/dpath_58-0006_image.png,data/conic_liz/masks/dpath_58-0006_mask.png,data/conic_liz/class_labels/dpath_58-0006_class_labels.png,256,256,106,0,32,31,8,1,34,3784,129,11262,0.171844482421875,87.30232558139535,73.0,52.03183352542968,0.7244956760070218,0.9411653850334036,0.9431894472238244,3784,dpath_58-0006,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0006_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,8,1536,106,0.0,0.3018867924528302,0.29245283018867924,0.07547169811320754,0.009433962264150943,0.32075471698113206,connective,0.32075471698113206,mixed
dpath_58-0007,3785,data/conic_liz/images/dpath_58-0007_image.png,data/conic_liz/masks/dpath_58-0007_mask.png,data/conic_liz/class_labels/dpath_58-0007_class_labels.png,256,256,97,0,44,34,4,1,14,3785,119,10008,0.1527099609375,84.10084033613445,70.0,51.98713398653721,0.721538525159814,0.9506154087768256,1.0744767105247643,3785,dpath_58-0007,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0007_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,9,1536,97,0.0,0.4536082474226804,0.35051546391752575,0.041237113402061855,0.010309278350515464,0.14432989690721648,epithelial,0.4536082474226804,mixed
dpath_58-0008,3786,data/conic_liz/images/dpath_58-0008_image.png,data/conic_liz/masks/dpath_58-0008_mask.png,data/conic_liz/class_labels/dpath_58-0008_class_labels.png,256,256,118,5,71,19,4,0,19,3786,140,16558,0.252655029296875,118.27142857142856,94.5,77.36664497767782,0.7837695149699241,0.9426713473571832,1.1598354005688456,3786,dpath_58-0008,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0008_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,10,1536,118,0.0423728813559322,0.6016949152542372,0.16101694915254236,0.03389830508474576,0.0,0.16101694915254236,epithelial,0.6016949152542372,epithelial-rich
dpath_58-0009,3787,data/conic_liz/images/dpath_58-0009_image.png,data/conic_liz/masks/dpath_58-0009_mask.png,data/conic_liz/class_labels/dpath_58-0009_class_labels.png,256,256,93,1,26,41,8,1,16,3787,118,11515,0.1757049560546875,97.58474576271186,69.0,75.69948685216515,0.7232229447753795,0.9471513088647416,0.979511733991832,3787,dpath_58-0009,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0009_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,11,1536,93,0.010752688172043012,0.27956989247311825,0.44086021505376344,0.08602150537634409,0.010752688172043012,0.17204301075268819,lymphocyte,0.44086021505376344,mixed
dpath_58-0010,3788,data/conic_liz/images/dpath_58-0010_image.png,data/conic_liz/masks/dpath_58-0010_mask.png,data/conic_liz/class_labels/dpath_58-0010_class_labels.png,256,256,81,0,40,31,3,0,7,3788,106,8403,0.1282196044921875,79.27358490566037,75.0,38.87001391160124,0.6947524013717421,0.9510583565218558,0.9924402977898787,3788,dpath_58-0010,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0010_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,12,1536,81,0.0,0.49382716049382713,0.38271604938271603,0.037037037037037035,0.0,0.08641975308641975,epithelial,0.49382716049382713,mixed
dpath_58-0011,3789,data/conic_liz/images/dpath_58-0011_image.png,data/conic_liz/masks/dpath_58-0011_mask.png,data/conic_liz/class_labels/dpath_58-0011_class_labels.png,256,256,90,2,25,43,5,1,14,3789,118,8219,0.1254119873046875,69.65254237288136,62.0,41.877419407697566,0.7094236471556192,0.943990834793338,1.0357241716534582,3789,dpath_58-0011,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0011_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,13,1536,90,0.022222222222222223,0.2777777777777778,0.4777777777777778,0.05555555555555555,0.011111111111111112,0.15555555555555556,lymphocyte,0.4777777777777778,mixed
dpath_58-0012,3790,data/conic_liz/images/dpath_58-0012_image.png,data/conic_liz/masks/dpath_58-0012_mask.png,data/conic_liz/class_labels/dpath_58-0012_class_labels.png,256,256,83,2,46,20,6,0,9,3790,105,13919,0.2123870849609375,132.56190476190477,89.0,97.86997436438904,0.8140377541456638,0.9322061658609094,1.570080901955302,3790,dpath_58-0012,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0012_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,14,1536,83,0.024096385542168676,0.5542168674698795,0.24096385542168675,0.07228915662650602,0.0,0.10843373493975904,epithelial,0.5542168674698795,mixed
dpath_58-0013,3791,data/conic_liz/images/dpath_58-0013_image.png,data/conic_liz/masks/dpath_58-0013_mask.png,data/conic_liz/class_labels/dpath_58-0013_class_labels.png,256,256,100,0,15,59,7,2,17,3791,128,9619,0.1467742919921875,75.1484375,63.0,52.84855867295336,0.685617070755318,0.9443247956370572,1.0794178980544429,3791,dpath_58-0013,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0013_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,15,1536,100,0.0,0.15,0.59,0.07,0.02,0.17,lymphocyte,0.59,mixed
dpath_58-0014,3792,data/conic_liz/images/dpath_58-0014_image.png,data/conic_liz/masks/dpath_58-0014_mask.png,data/conic_liz/class_labels/dpath_58-0014_class_labels.png,256,256,124,0,33,69,11,1,10,3792,147,11006,0.167938232421875,74.87074829931973,63.0,38.84615953121237,0.6594668814792295,0.9525392820801504,1.0963166635625563,3792,dpath_58-0014,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0014_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,16,1536,124,0.0,0.2661290322580645,0.5564516129032258,0.08870967741935484,0.008064516129032258,0.08064516129032258,lymphocyte,0.5564516129032258,mixed
dpath_58-0015,3793,data/conic_liz/images/dpath_58-0015_image.png,data/conic_liz/masks/dpath_58-0015_mask.png,data/conic_liz/class_labels/dpath_58-0015_class_labels.png,256,256,113,2,47,44,7,1,12,3793,142,10993,0.1677398681640625,77.41549295774648,70.5,40.19341319412439,0.7124524414919625,0.9493037566571676,1.01013140995207,3793,dpath_58-0015,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0015_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,17,1536,113,0.017699115044247787,0.415929203539823,0.3893805309734513,0.061946902654867256,0.008849557522123894,0.10619469026548672,epithelial,0.415929203539823,mixed
dpath_58-0016,3794,data/conic_liz/images/dpath_58-0016_image.png,data/conic_liz/masks/dpath_58-0016_mask.png,data/conic_liz/class_labels/dpath_58-0016_class_labels.png,256,256,82,0,30,33,3,2,14,3794,108,9089,0.1386871337890625,84.1574074074074,65.5,58.80588941862457,0.7467369608152228,0.9492562216260636,1.08076822193913,3794,dpath_58-0016,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0016_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,18,1536,82,0.0,0.36585365853658536,0.4024390243902439,0.036585365853658534,0.024390243902439025,0.17073170731707318,lymphocyte,0.4024390243902439,mixed
dpath_58-0017,3795,data/conic_liz/images/dpath_58-0017_image.png,data/conic_liz/masks/dpath_58-0017_mask.png,data/conic_liz/class_labels/dpath_58-0017_class_labels.png,256,256,85,0,35,33,5,1,11,3795,108,9106,0.138946533203125,84.31481481481481,68.0,56.01415961002681,0.7098615428099412,0.950591436100534,0.9853870099183216,3795,dpath_58-0017,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0017_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,19,1536,85,0.0,0.4117647058823529,0.38823529411764707,0.058823529411764705,0.011764705882352941,0.12941176470588237,epithelial,0.4117647058823529,mixed
dpath_58-0018,3796,data/conic_liz/images/dpath_58-0018_image.png,data/conic_liz/masks/dpath_58-0018_mask.png,data/conic_liz/class_labels/dpath_58-0018_class_labels.png,256,256,100,2,21,50,6,3,18,3796,127,8469,0.1292266845703125,66.68503937007874,62.0,39.29110031013546,0.7130378602168909,0.9436950201588884,1.3772128095815572,3796,dpath_58-0018,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0018_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,20,1536,100,0.02,0.21,0.5,0.06,0.03,0.18,lymphocyte,0.5,mixed
dpath_58-0019,3797,data/conic_liz/images/dpath_58-0019_image.png,data/conic_liz/masks/dpath_58-0019_mask.png,data/conic_liz/class_labels/dpath_58-0019_class_labels.png,256,256,111,2,33,47,8,3,18,3797,140,10005,0.1526641845703125,71.46428571428571,65.5,37.28508141225344,0.7249732584136662,0.9501098849724072,1.394558786341684,3797,dpath_58-0019,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_58-0019_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,21,1536,111,0.018018018018018018,0.2972972972972973,0.42342342342342343,0.07207207207207207,0.02702702702702703,0.16216216216216217,lymphocyte,0.42342342342342343,mixed
dpath_59-0000,3798,data/conic_liz/images/dpath_59-0000_image.png,data/conic_liz/masks/dpath_59-0000_mask.png,data/conic_liz/class_labels/dpath_59-0000_class_labels.png,256,256,108,9,31,27,5,1,35,3798,144,8618,0.131500244140625,59.84722222222222,53.5,26.962247125596345,0.7465915757894312,0.9394926671924584,0.9932680710882896,3798,dpath_59-0000,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0000_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,22,1536,108,0.08333333333333333,0.28703703703703703,0.25,0.046296296296296294,0.009259259259259259,0.32407407407407407,connective,0.32407407407407407,mixed
dpath_59-0001,3799,data/conic_liz/images/dpath_59-0001_image.png,data/conic_liz/masks/dpath_59-0001_mask.png,data/conic_liz/class_labels/dpath_59-0001_class_labels.png,256,256,123,10,44,31,8,0,30,3799,163,9023,0.1376800537109375,55.355828220858896,48.0,33.9399832945133,0.7350171377700644,0.946097709649189,1.5584440684433656,3799,dpath_59-0001,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0001_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,23,1536,123,0.08130081300813008,0.35772357723577236,0.25203252032520324,0.06504065040650407,0.0,0.24390243902439024,epithelial,0.35772357723577236,mixed
dpath_59-0002,3800,data/conic_liz/images/dpath_59-0002_image.png,data/conic_liz/masks/dpath_59-0002_mask.png,data/conic_liz/class_labels/dpath_59-0002_class_labels.png,256,256,82,2,24,14,8,0,34,3800,102,5972,0.09112548828125,58.549019607843135,50.0,31.623591172519838,0.7710858564684965,0.9367730796350752,0.9784882147778918,3800,dpath_59-0002,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0002_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,24,1536,82,0.024390243902439025,0.2926829268292683,0.17073170731707318,0.0975609756097561,0.0,0.4146341463414634,connective,0.4146341463414634,mixed
dpath_59-0003,3801,data/conic_liz/images/dpath_59-0003_image.png,data/conic_liz/masks/dpath_59-0003_mask.png,data/conic_liz/class_labels/dpath_59-0003_class_labels.png,256,256,51,2,4,15,2,0,28,3801,68,4668,0.07122802734375,68.6470588235294,60.0,34.983931061645315,0.7640303958030911,0.9448876184934916,0.9488420956335588,3801,dpath_59-0003,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0003_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,25,1536,51,0.0392156862745098,0.0784313725490196,0.29411764705882354,0.0392156862745098,0.0,0.5490196078431373,connective,0.5490196078431373,mixed
dpath_59-0004,3802,data/conic_liz/images/dpath_59-0004_image.png,data/conic_liz/masks/dpath_59-0004_mask.png,data/conic_liz/class_labels/dpath_59-0004_class_labels.png,256,256,123,11,101,11,0,0,0,3802,145,16144,0.246337890625,111.33793103448276,96.0,63.57859330587508,0.8369976294270849,0.9359226173939266,0.8313664578046298,3802,dpath_59-0004,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0004_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,26,1536,123,0.08943089430894309,0.8211382113821138,0.08943089430894309,0.0,0.0,0.0,epithelial,0.8211382113821138,epithelial-rich
dpath_59-0005,3803,data/conic_liz/images/dpath_59-0005_image.png,data/conic_liz/masks/dpath_59-0005_mask.png,data/conic_liz/class_labels/dpath_59-0005_class_labels.png,256,256,115,11,53,12,2,0,37,3803,152,10969,0.1673736572265625,72.16447368421052,66.0,44.74466214547234,0.7968866217735368,0.942390966323458,0.9817401252511432,3803,dpath_59-0005,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0005_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,27,1536,115,0.09565217391304348,0.4608695652173913,0.10434782608695652,0.017391304347826087,0.0,0.3217391304347826,epithelial,0.4608695652173913,mixed
dpath_59-0006,3804,data/conic_liz/images/dpath_59-0006_image.png,data/conic_liz/masks/dpath_59-0006_mask.png,data/conic_liz/class_labels/dpath_59-0006_class_labels.png,256,256,124,1,112,9,0,0,2,3804,173,14576,0.222412109375,84.25433526011561,67.0,57.62509936287522,0.7668945827100416,0.9412618911219728,0.9361179703870428,3804,dpath_59-0006,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0006_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,28,1536,124,0.008064516129032258,0.9032258064516129,0.07258064516129033,0.0,0.0,0.016129032258064516,epithelial,0.9032258064516129,epithelial-rich
dpath_59-0007,3805,data/conic_liz/images/dpath_59-0007_image.png,data/conic_liz/masks/dpath_59-0007_mask.png,data/conic_liz/class_labels/dpath_59-0007_class_labels.png,256,256,62,3,15,11,2,0,31,3805,90,5967,0.0910491943359375,66.3,62.0,31.18206393283022,0.7817883194947602,0.9460219108863844,1.1182016827662766,3805,dpath_59-0007,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0007_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,29,1536,62,0.04838709677419355,0.24193548387096775,0.1774193548387097,0.03225806451612903,0.0,0.5,connective,0.5,mixed
dpath_59-0008,3806,data/conic_liz/images/dpath_59-0008_image.png,data/conic_liz/masks/dpath_59-0008_mask.png,data/conic_liz/class_labels/dpath_59-0008_class_labels.png,256,256,83,16,2,24,6,0,35,3806,106,7088,0.108154296875,66.86792452830188,59.0,42.63205355166509,0.7242907210455893,0.9479375358887732,0.994048400178304,3806,dpath_59-0008,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0008_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,30,1536,83,0.1927710843373494,0.024096385542168676,0.2891566265060241,0.07228915662650602,0.0,0.42168674698795183,connective,0.42168674698795183,mixed
dpath_59-0009,3807,data/conic_liz/images/dpath_59-0009_image.png,data/conic_liz/masks/dpath_59-0009_mask.png,data/conic_liz/class_labels/dpath_59-0009_class_labels.png,256,256,90,19,10,25,7,0,29,3807,112,8538,0.130279541015625,76.23214285714286,66.0,47.071370989559405,0.6954057843968059,0.948617190728199,1.1189741582737411,3807,dpath_59-0009,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0009_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000118.pt,pt,31,1536,90,0.2111111111111111,0.1111111111111111,0.2777777777777778,0.07777777777777778,0.0,0.32222222222222224,connective,0.32222222222222224,mixed
dpath_59-0010,3808,data/conic_liz/images/dpath_59-0010_image.png,data/conic_liz/masks/dpath_59-0010_mask.png,data/conic_liz/class_labels/dpath_59-0010_class_labels.png,256,256,105,18,28,21,9,0,29,3808,135,10965,0.1673126220703125,81.22222222222223,73.0,51.02369335858212,0.7398967348730137,0.9513242137068416,1.034144947145882,3808,dpath_59-0010,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0010_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000119.pt,pt,0,1536,105,0.17142857142857143,0.26666666666666666,0.2,0.08571428571428572,0.0,0.2761904761904762,connective,0.2761904761904762,mixed
dpath_59-0011,3809,data/conic_liz/images/dpath_59-0011_image.png,data/conic_liz/masks/dpath_59-0011_mask.png,data/conic_liz/class_labels/dpath_59-0011_class_labels.png,256,256,104,8,26,24,26,0,20,3809,140,9386,0.143218994140625,67.04285714285714,61.0,35.77766091303571,0.6996866015902264,0.9538540591824418,1.07117715958616,3809,dpath_59-0011,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0011_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000119.pt,pt,1,1536,104,0.07692307692307693,0.25,0.23076923076923078,0.25,0.0,0.19230769230769232,tie,0.25,mixed
dpath_59-0012,3810,data/conic_liz/images/dpath_59-0012_image.png,data/conic_liz/masks/dpath_59-0012_mask.png,data/conic_liz/class_labels/dpath_59-0012_class_labels.png,256,256,88,16,0,29,6,0,37,3810,111,7025,0.1071929931640625,63.288288288288285,56.0,40.659071965627525,0.7149215733007351,0.9502689932531542,1.0173219488630505,3810,dpath_59-0012,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0012_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000119.pt,pt,2,1536,88,0.18181818181818182,0.0,0.32954545454545453,0.06818181818181818,0.0,0.42045454545454547,connective,0.42045454545454547,mixed
dpath_59-0013,3811,data/conic_liz/images/dpath_59-0013_image.png,data/conic_liz/masks/dpath_59-0013_mask.png,data/conic_liz/class_labels/dpath_59-0013_class_labels.png,256,256,84,16,10,26,6,0,26,3811,114,8050,0.122833251953125,70.6140350877193,62.5,44.451729935339785,0.7247643970287106,0.9462592487953516,1.047049486374133,3811,dpath_59-0013,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0013_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000119.pt,pt,3,1536,84,0.19047619047619047,0.11904761904761904,0.30952380952380953,0.07142857142857142,0.0,0.30952380952380953,tie,0.30952380952380953,mixed
dpath_59-0014,3812,data/conic_liz/images/dpath_59-0014_image.png,data/conic_liz/masks/dpath_59-0014_mask.png,data/conic_liz/class_labels/dpath_59-0014_class_labels.png,256,256,97,18,8,25,14,0,32,3812,125,9186,0.140167236328125,73.488,65.0,40.39675551328349,0.7153153284699987,0.9515561012404922,1.036428313753672,3812,dpath_59-0014,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0014_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000119.pt,pt,4,1536,97,0.18556701030927836,0.08247422680412371,0.25773195876288657,0.14432989690721648,0.0,0.32989690721649484,connective,0.32989690721649484,mixed
dpath_59-0015,3813,data/conic_liz/images/dpath_59-0015_image.png,data/conic_liz/masks/dpath_59-0015_mask.png,data/conic_liz/class_labels/dpath_59-0015_class_labels.png,256,256,107,9,28,22,28,0,20,3813,135,9242,0.141021728515625,68.45925925925926,61.0,35.53501412805309,0.6899310580708768,0.9545989311369952,1.1719229485333915,3813,dpath_59-0015,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0015_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000119.pt,pt,5,1536,107,0.08411214953271028,0.2616822429906542,0.205607476635514,0.2616822429906542,0.0,0.18691588785046728,tie,0.2616822429906542,mixed
dpath_59-0016,3814,data/conic_liz/images/dpath_59-0016_image.png,data/conic_liz/masks/dpath_59-0016_mask.png,data/conic_liz/class_labels/dpath_59-0016_class_labels.png,256,256,97,0,83,10,0,0,4,3814,116,10744,0.1639404296875,92.6206896551724,83.5,41.86382999193148,0.7868784909228732,0.9381335466282296,0.903439031235768,3814,dpath_59-0016,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0016_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000119.pt,pt,6,1536,97,0.0,0.8556701030927835,0.10309278350515463,0.0,0.0,0.041237113402061855,epithelial,0.8556701030927835,epithelial-rich
dpath_59-0017,3815,data/conic_liz/images/dpath_59-0017_image.png,data/conic_liz/masks/dpath_59-0017_mask.png,data/conic_liz/class_labels/dpath_59-0017_class_labels.png,256,256,52,0,0,17,0,0,35,3815,66,4194,0.063995361328125,63.54545454545455,56.5,37.6189756349597,0.8065420645512621,0.9340725268162527,0.9376195283458316,3815,dpath_59-0017,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0017_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000119.pt,pt,7,1536,52,0.0,0.0,0.3269230769230769,0.0,0.0,0.6730769230769231,connective,0.6730769230769231,connective-tissue-rich
dpath_59-0018,3816,data/conic_liz/images/dpath_59-0018_image.png,data/conic_liz/masks/dpath_59-0018_mask.png,data/conic_liz/class_labels/dpath_59-0018_class_labels.png,256,256,110,2,40,35,11,1,21,3816,135,8927,0.1362152099609375,66.12592592592593,56.0,35.664367450217625,0.6938908892114388,0.9502341750291672,1.1027634562050852,3816,dpath_59-0018,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0018_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000119.pt,pt,8,1536,110,0.01818181818181818,0.36363636363636365,0.3181818181818182,0.1,0.00909090909090909,0.19090909090909092,epithelial,0.36363636363636365,mixed
dpath_59-0019,3817,data/conic_liz/images/dpath_59-0019_image.png,data/conic_liz/masks/dpath_59-0019_mask.png,data/conic_liz/class_labels/dpath_59-0019_class_labels.png,256,256,119,4,44,39,10,1,21,3817,147,9739,0.1486053466796875,66.25170068027211,59.0,35.53016224393685,0.6855828298008823,0.9500533946126016,1.168378236178667,3817,dpath_59-0019,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/images/dpath_59-0019_image.png,/share/lab_teng/trainee/tusharsingh/cell-seg/outputs/embeddings/part-000119.pt,pt,9,1536,119,0.03361344537815126,0.3697478991596639,0.3277310924369748,0.08403361344537816,0.008403361344537815,0.17647058823529413,epithelial,0.3697478991596639,mixed
